flight_id,airline,origin_airport,destination_airport,flight_day,scheduled_hour,weather_condition,passenger_count,previous_delay_minutes,security_wait_minutes,gate_changes,delayed
FL1850,FlyJinnah,IST,SIN,Monday,9,Clear,157.0,0.0,21.0,0,0
FL1851,AirBlue,DOH,BKK,Saturday,5,Clear,151.0,36.0,16.0,0,0
FL1852,SereneAir,LHR,DXB,Thursday,11,Clear,183.0,29.0,14.0,0,0
FL1853,Turkish,BKK,DXB,Monday,15,Clear,247.0,3.0,24.0,0,1
FL1854,Turkish,LHR,LHE,Sunday,7,Clear,205.0,22.0,,1,1
FL1855,Qatar,DXB,DOH,Wednesday,16,Storm,155.0,46.0,6.0,0,1
FL1856,FlyJinnah,LHR,SIN,Sunday,20,Storm,165.0,38.0,21.0,0,1
FL1857,PIA,DXB,LHE,Friday,15,Cloudy,149.0,0.0,18.0,0,0
FL1858,FlyJinnah,DXB,JFK,Wednesday,8,Fog,158.0,0.0,30.0,0,0
FL1859,SereneAir,DOH,DXB,Friday,8,,149.0,,26.0,1,1
FL1860,Qatar,DXB,JFK,Thursday,8,Rain,172.0,6.0,29.0,1,1
FL1861,AirBlue,JFK,DOH,Monday,18,Clear,169.0,64.0,14.0,1,1
FL1862,FlyJinnah,ISB,DXB,Tuesday,18,Clear,183.0,86.0,14.0,0,1
FL1863,SereneAir,LHE,DXB,Saturday,18,Cloudy,200.0,73.0,35.0,1,0
FL1864,FlyJinnah,SIN,KHI,Friday,6,Clear,266.0,7.0,,0,0
FL1865,Turkish,KHI,SIN,Monday,9,Clear,166.0,0.0,20.0,0,0
FL1866,SereneAir,JFK,DXB,Monday,18,Clear,164.0,4.0,17.0,0,0
FL1867,AirBlue,ISB,KHI,Thursday,11,Clear,186.0,16.0,9.0,0,0
FL1868,PIA,DOH,DXB,Saturday,8,Storm,252.0,96.0,35.0,0,1
FL1869,AirBlue,LHR,BKK,Friday,13,Clear,156.0,11.0,23.0,0,0
FL1870,Qatar,LHR,BKK,Saturday,9,Cloudy,129.0,0.0,21.0,0,1
FL1871,Qatar,SIN,LHE,Thursday,12,Cloudy,257.0,17.0,22.0,0,0
FL1872,SereneAir,LHR,LHE,Saturday,8,Clear,158.0,,17.0,0,1
FL1873,FlyJinnah,SIN,IST,Monday,16,Clear,154.0,36.0,19.0,0,0
FL1874,Qatar,JFK,SIN,Wednesday,6,Cloudy,171.0,48.0,9.0,0,1
FL1875,AirBlue,KHI,BKK,Monday,19,Cloudy,187.0,86.0,15.0,0,1
FL1876,FlyJinnah,LHR,DXB,Monday,17,Clear,116.0,91.0,23.0,0,0
FL1877,Emirates,ISB,DXB,Wednesday,20,Clear,140.0,37.0,8.0,0,1
FL1878,Qatar,DXB,SIN,Thursday,16,Clear,144.0,13.0,14.0,0,1
FL1879,Emirates,ISB,KHI,Monday,15,Clear,144.0,36.0,15.0,0,1
FL1880,Qatar,JFK,IST,Wednesday,11,,,,22.0,0,1
FL1881,Emirates,JFK,ISB,Monday,7,Clear,220.0,41.0,18.0,0,0
FL1882,PIA,IST,BKK,Friday,17,Rain,201.0,27.0,30.0,0,1
FL1883,Turkish,KHI,DXB,Tuesday,15,Clear,103.0,3.0,8.0,0,1
FL1884,FlyJinnah,BKK,IST,Sunday,14,Rain,185.0,2.0,23.0,0,1
FL1885,Emirates,KHI,DOH,Sunday,12,Clear,161.0,18.0,22.0,1,1
FL1886,Emirates,BKK,KHI,Wednesday,18,Cloudy,165.0,72.0,23.0,0,1
FL1887,Turkish,BKK,LHE,Saturday,9,Fog,219.0,6.0,16.0,0,0
FL1888,SereneAir,KHI,IST,Monday,8,Clear,237.0,40.0,21.0,0,0
FL1889,AirBlue,LHE,JFK,Saturday,7,Rain,148.0,0.0,16.0,2,0
FL1890,PIA,DOH,BKK,Thursday,14,Clear,174.0,27.0,15.0,0,0
FL1891,Emirates,LHR,DOH,Sunday,6,Cloudy,191.0,16.0,11.0,0,0
FL1892,Qatar,DXB,DOH,Friday,6,Clear,163.0,0.0,18.0,0,1
FL1893,AirBlue,JFK,SIN,Wednesday,8,Clear,157.0,9.0,29.0,1,1
FL1894,FlyJinnah,IST,DOH,Thursday,18,Clear,166.0,18.0,26.0,0,0
FL1895,Qatar,JFK,BKK,Friday,8,Clear,170.0,15.0,24.0,0,0
FL1896,Turkish,KHI,SIN,Thursday,20,Rain,172.0,34.0,13.0,1,1
FL1897,PIA,LHR,KHI,Friday,17,Clear,174.0,15.0,23.0,0,0
FL1898,Turkish,BKK,JFK,Thursday,8,Clear,141.0,0.0,23.0,0,0
FL1899,PIA,LHR,ISB,Sunday,8,Clear,165.0,14.0,34.0,0,1
FL1900,SereneAir,DXB,LHR,Saturday,7,Cloudy,93.0,18.0,28.0,0,0
FL1901,SereneAir,SIN,LHR,Saturday,17,,185.0,42.0,22.0,0,1
FL1902,Emirates,JFK,BKK,Thursday,17,Clear,241.0,33.0,21.0,0,0
FL1903,PIA,JFK,ISB,Wednesday,10,Cloudy,137.0,15.0,12.0,0,1
FL1904,Turkish,BKK,SIN,Friday,7,Rain,165.0,0.0,27.0,1,0
FL1905,SereneAir,IST,SIN,Monday,19,Clear,159.0,0.0,18.0,0,0
FL1906,AirBlue,IST,JFK,Tuesday,16,Rain,172.0,15.0,13.0,1,0
FL1907,Emirates,ISB,LHE,Sunday,9,Clear,210.0,24.0,18.0,0,0
FL1908,PIA,DXB,ISB,Monday,17,Cloudy,206.0,37.0,22.0,0,1
FL1909,Emirates,SIN,JFK,Thursday,7,Cloudy,167.0,20.0,18.0,0,0
FL1910,FlyJinnah,IST,JFK,Saturday,11,Cloudy,175.0,18.0,4.0,0,1
FL1911,FlyJinnah,DOH,KHI,Thursday,10,Cloudy,122.0,0.0,19.0,0,0
FL1912,Qatar,DXB,JFK,Saturday,16,Clear,188.0,44.0,17.0,0,1
FL1913,SereneAir,LHE,BKK,Tuesday,19,Cloudy,130.0,78.0,14.0,0,0
FL1914,AirBlue,IST,LHE,Friday,11,Clear,150.0,,15.0,0,0
FL1915,PIA,KHI,LHE,Wednesday,18,Clear,193.0,17.0,18.0,0,1
FL1916,Qatar,ISB,LHR,Saturday,19,Rain,79.0,91.0,9.0,0,1
FL1917,AirBlue,JFK,LHR,Saturday,5,Clear,150.0,27.0,24.0,0,0
FL1918,Turkish,DXB,SIN,Sunday,15,Cloudy,137.0,30.0,15.0,0,1
FL1919,Emirates,KHI,LHE,Monday,12,Clear,98.0,112.0,4.0,0,1
FL1920,Qatar,DOH,LHE,Tuesday,8,Rain,130.0,9.0,41.0,0,1
FL1921,AirBlue,SIN,LHR,Tuesday,20,Rain,173.0,21.0,11.0,1,0
FL1922,Turkish,DOH,BKK,Wednesday,7,Clear,174.0,18.0,29.0,0,0
FL1923,Emirates,LHE,SIN,Friday,17,Rain,174.0,98.0,19.0,1,1
FL1924,Qatar,DOH,BKK,Sunday,8,Clear,143.0,18.0,34.0,0,0
FL1925,Emirates,SIN,DXB,Monday,17,Clear,162.0,23.0,18.0,0,1
FL1926,Qatar,LHE,BKK,Monday,19,Clear,132.0,23.0,30.0,0,0
FL1927,PIA,DXB,DOH,Sunday,5,Clear,176.0,46.0,8.0,0,1
FL1928,SereneAir,SIN,ISB,Monday,9,Cloudy,133.0,14.0,5.0,0,1
FL1929,PIA,IST,ISB,Saturday,16,Rain,86.0,0.0,13.0,0,0
FL1930,Emirates,LHE,DXB,Saturday,18,Cloudy,207.0,20.0,37.0,0,0
FL1931,Emirates,DOH,SIN,Thursday,7,Clear,182.0,5.0,27.0,0,0
FL1932,Emirates,JFK,LHE,Thursday,11,Cloudy,127.0,9.0,20.0,0,1
FL1933,SereneAir,SIN,BKK,Monday,17,Cloudy,200.0,112.0,29.0,0,1
FL1934,Emirates,DOH,JFK,Friday,19,Clear,161.0,0.0,20.0,0,1
FL1935,FlyJinnah,BKK,SIN,Tuesday,5,Clear,145.0,30.0,19.0,0,1
FL1936,Qatar,IST,BKK,Friday,12,Fog,170.0,5.0,18.0,1,0
FL1937,PIA,ISB,BKK,Tuesday,8,Clear,164.0,4.0,16.0,0,0
FL1938,SereneAir,JFK,KHI,Saturday,7,Clear,191.0,,13.0,0,0
FL1939,Emirates,JFK,ISB,Sunday,19,Clear,121.0,11.0,19.0,0,0
FL1940,Qatar,BKK,SIN,Thursday,13,Clear,169.0,0.0,8.0,0,1
FL1941,PIA,LHR,DXB,Thursday,15,Cloudy,238.0,9.0,17.0,0,0
FL1942,Turkish,DOH,IST,Monday,19,Clear,,36.0,18.0,0,0
FL1943,FlyJinnah,IST,KHI,Saturday,10,Fog,162.0,0.0,19.0,0,0
FL1944,PIA,LHR,JFK,Wednesday,13,Clear,138.0,13.0,10.0,0,1
FL1945,Turkish,DXB,IST,Saturday,5,Rain,160.0,,8.0,0,0
FL1946,Turkish,DXB,JFK,Saturday,5,Cloudy,118.0,15.0,17.0,0,1
FL1947,AirBlue,JFK,IST,Tuesday,20,Clear,171.0,0.0,16.0,0,0
FL1948,FlyJinnah,DXB,JFK,Saturday,17,Clear,203.0,31.0,20.0,0,1
FL1949,SereneAir,JFK,IST,Monday,15,Cloudy,151.0,29.0,30.0,1,1
FL1950,AirBlue,JFK,DOH,Wednesday,20,Rain,102.0,1.0,18.0,1,1
FL1951,FlyJinnah,ISB,LHR,Wednesday,5,Cloudy,182.0,20.0,23.0,0,1
FL1952,SereneAir,JFK,BKK,Saturday,9,Cloudy,198.0,7.0,25.0,0,1
FL1953,PIA,LHR,SIN,Thursday,18,Cloudy,124.0,0.0,20.0,0,1
FL1954,Emirates,JFK,ISB,Monday,14,Cloudy,182.0,0.0,9.0,0,0
FL1955,AirBlue,LHE,DXB,Monday,15,Clear,160.0,93.0,24.0,1,0
FL1956,AirBlue,ISB,KHI,Tuesday,15,,161.0,18.0,10.0,0,1
FL1957,Emirates,DXB,DOH,Friday,17,Rain,210.0,24.0,16.0,1,1
FL1958,AirBlue,JFK,ISB,Sunday,6,Cloudy,198.0,0.0,12.0,0,1
FL1959,FlyJinnah,SIN,BKK,Thursday,18,Fog,177.0,11.0,31.0,1,1
FL1960,FlyJinnah,BKK,SIN,Monday,19,Clear,154.0,0.0,32.0,1,1
FL1961,Turkish,ISB,LHR,Sunday,20,Clear,155.0,0.0,11.0,0,0
FL1962,Qatar,SIN,DOH,Monday,11,Rain,155.0,0.0,4.0,0,0
FL1963,FlyJinnah,LHE,BKK,Wednesday,7,Cloudy,170.0,4.0,29.0,0,0
FL1964,FlyJinnah,ISB,KHI,Wednesday,8,Clear,109.0,53.0,17.0,1,0
FL1965,SereneAir,LHR,IST,Saturday,6,Clear,84.0,8.0,16.0,0,0
FL1966,Emirates,DOH,KHI,Sunday,10,Clear,150.0,10.0,11.0,1,0
FL1967,Emirates,SIN,JFK,Thursday,19,Clear,185.0,32.0,26.0,0,1
FL1968,Qatar,BKK,IST,Saturday,11,Clear,147.0,,17.0,0,0
FL1969,PIA,ISB,SIN,Monday,18,Clear,164.0,9.0,21.0,0,1
FL1970,Emirates,DXB,LHE,Monday,6,Storm,203.0,48.0,27.0,0,0
FL1971,SereneAir,DXB,LHR,Wednesday,15,Rain,133.0,18.0,16.0,0,1
FL1972,PIA,DOH,KHI,Thursday,8,Clear,157.0,77.0,23.0,0,0
FL1973,Turkish,DXB,SIN,Sunday,11,Rain,161.0,0.0,6.0,0,1
FL1974,SereneAir,LHR,KHI,Sunday,18,Clear,127.0,0.0,17.0,0,1
FL1975,PIA,DXB,JFK,Friday,10,Clear,199.0,18.0,13.0,0,1
FL1976,AirBlue,IST,LHE,Thursday,17,Clear,178.0,9.0,33.0,0,0
FL1977,Emirates,JFK,BKK,Friday,14,Storm,,25.0,15.0,0,0
FL1978,Emirates,DXB,IST,Saturday,20,Cloudy,172.0,10.0,11.0,0,0
FL1979,AirBlue,ISB,JFK,Sunday,9,Cloudy,190.0,34.0,30.0,0,0
FL1980,Turkish,DOH,SIN,Saturday,8,Cloudy,158.0,69.0,19.0,0,1
FL1981,AirBlue,KHI,IST,Thursday,6,Clear,158.0,18.0,18.0,0,0
FL1982,Qatar,SIN,BKK,Saturday,16,Cloudy,124.0,8.0,13.0,0,0
FL1983,SereneAir,ISB,LHE,Friday,20,Clear,272.0,0.0,10.0,0,0
FL1984,FlyJinnah,IST,KHI,Saturday,15,Clear,201.0,39.0,14.0,0,1
FL1985,Turkish,IST,LHR,Monday,20,Clear,134.0,31.0,11.0,0,0
FL1986,PIA,JFK,IST,Friday,8,Clear,153.0,25.0,26.0,0,1
FL1987,FlyJinnah,LHE,SIN,Monday,14,Cloudy,181.0,26.0,13.0,0,0
FL1988,Qatar,ISB,SIN,Friday,19,Cloudy,101.0,69.0,30.0,0,1
FL1989,SereneAir,JFK,IST,Saturday,18,Clear,185.0,9.0,19.0,0,0
FL1990,Qatar,JFK,LHR,Friday,5,Fog,191.0,0.0,25.0,1,1
FL1991,Qatar,DOH,SIN,Monday,9,Clear,188.0,20.0,19.0,0,0
FL1992,AirBlue,DXB,LHE,Monday,8,Clear,135.0,27.0,28.0,0,1
FL1993,Emirates,IST,LHE,Thursday,7,Clear,158.0,17.0,45.0,0,0
FL1994,PIA,ISB,LHR,Tuesday,17,Clear,,39.0,35.0,0,0
FL1995,FlyJinnah,LHE,DOH,Saturday,7,Rain,188.0,0.0,27.0,0,1
FL1996,AirBlue,LHR,DXB,Saturday,16,Rain,181.0,28.0,4.0,1,0
FL1997,SereneAir,IST,JFK,Wednesday,19,Cloudy,156.0,0.0,19.0,0,1
FL1998,FlyJinnah,LHR,BKK,Friday,19,Clear,174.0,0.0,19.0,0,0
FL1999,SereneAir,JFK,ISB,Wednesday,21,Clear,126.0,0.0,4.0,0,1
FL2000,Emirates,LHE,IST,Friday,16,Clear,108.0,89.0,11.0,0,0
FL2001,SereneAir,LHE,LHR,Wednesday,5,Clear,131.0,0.0,29.0,0,1
FL2002,Emirates,KHI,DOH,Saturday,20,Clear,189.0,1.0,16.0,0,0
FL2003,PIA,ISB,BKK,Saturday,5,Clear,175.0,2.0,17.0,0,0
FL2004,Qatar,LHR,KHI,Wednesday,20,Clear,116.0,24.0,23.0,0,1
FL2005,Qatar,IST,JFK,Monday,19,Clear,130.0,0.0,13.0,0,0
FL2006,Turkish,DOH,KHI,Friday,8,Clear,182.0,27.0,22.0,0,0
FL2007,Qatar,SIN,LHE,Sunday,18,Clear,135.0,47.0,24.0,0,1
FL2008,AirBlue,ISB,DOH,Monday,18,Cloudy,128.0,16.0,22.0,0,1
FL2009,AirBlue,IST,DXB,Tuesday,17,Clear,222.0,62.0,22.0,1,1
FL2010,Turkish,ISB,IST,Monday,7,Cloudy,201.0,0.0,27.0,0,0
FL2011,SereneAir,LHR,DOH,Monday,7,Fog,166.0,24.0,32.0,0,1
FL2012,Emirates,DXB,IST,Sunday,13,Clear,188.0,19.0,8.0,0,0
FL2013,AirBlue,DOH,LHE,Monday,18,Clear,172.0,,24.0,1,0
FL2014,Qatar,ISB,DXB,Friday,14,Cloudy,113.0,5.0,5.0,0,1
FL2015,PIA,BKK,ISB,Friday,7,Cloudy,178.0,30.0,25.0,0,0
FL2016,Emirates,JFK,SIN,Monday,22,Storm,150.0,59.0,25.0,1,1
FL2017,SereneAir,ISB,JFK,Sunday,19,Clear,153.0,83.0,21.0,1,1
FL2018,Qatar,LHR,JFK,Wednesday,6,Cloudy,104.0,22.0,12.0,0,0
FL2019,PIA,JFK,ISB,Sunday,8,Clear,126.0,88.0,10.0,0,0
FL2020,PIA,DXB,LHR,Sunday,18,Clear,130.0,,22.0,0,1
FL2021,AirBlue,DXB,DOH,Saturday,12,Clear,209.0,31.0,19.0,0,0
FL2022,FlyJinnah,DXB,DOH,Tuesday,8,Clear,227.0,19.0,18.0,0,0
FL2023,Qatar,LHE,DOH,Thursday,9,Cloudy,188.0,0.0,20.0,0,0
FL2024,SereneAir,DOH,JFK,Wednesday,22,Clear,151.0,7.0,13.0,0,0
FL2025,AirBlue,JFK,SIN,Friday,15,Clear,158.0,2.0,17.0,0,1
FL2026,FlyJinnah,DOH,SIN,Wednesday,14,Clear,189.0,5.0,5.0,0,0
FL2027,FlyJinnah,DXB,KHI,Thursday,9,Fog,126.0,50.0,14.0,0,0
FL2028,AirBlue,SIN,KHI,Saturday,9,Clear,154.0,18.0,12.0,1,1
FL2029,PIA,SIN,LHE,Thursday,17,Clear,147.0,28.0,16.0,0,1
FL2030,Qatar,DOH,DXB,Thursday,12,Storm,173.0,2.0,10.0,0,0
FL2031,FlyJinnah,ISB,KHI,Tuesday,22,Rain,244.0,38.0,26.0,1,0
FL2032,SereneAir,LHE,KHI,Saturday,19,Storm,92.0,26.0,23.0,0,0
FL2033,Emirates,LHR,ISB,Sunday,15,Clear,174.0,70.0,16.0,1,0
FL2034,Turkish,ISB,DOH,Wednesday,18,Cloudy,142.0,9.0,11.0,0,0
FL2035,SereneAir,BKK,IST,Saturday,7,Rain,135.0,4.0,21.0,1,0
FL2036,Turkish,IST,LHR,Tuesday,12,Clear,170.0,14.0,28.0,0,1
FL2037,AirBlue,DOH,IST,Thursday,15,Rain,154.0,0.0,13.0,1,1
FL2038,Emirates,SIN,LHR,Saturday,6,Fog,172.0,9.0,4.0,0,0
FL2039,FlyJinnah,KHI,DOH,Monday,19,Rain,180.0,0.0,24.0,1,1
FL2040,AirBlue,IST,JFK,Sunday,7,Storm,,0.0,16.0,0,0
FL2041,Qatar,KHI,DOH,Monday,20,Clear,151.0,26.0,14.0,0,1
FL2042,PIA,SIN,LHR,Monday,17,Cloudy,152.0,10.0,31.0,0,1
FL2043,FlyJinnah,DOH,IST,Thursday,17,Clear,205.0,28.0,33.0,0,0
FL2044,FlyJinnah,DXB,BKK,Friday,19,Rain,188.0,11.0,21.0,0,1
FL2045,FlyJinnah,SIN,BKK,Monday,16,Clear,206.0,50.0,18.0,1,0
FL2046,FlyJinnah,LHR,ISB,Friday,11,Clear,162.0,3.0,26.0,0,0
FL2047,FlyJinnah,KHI,LHR,Wednesday,10,Rain,63.0,4.0,16.0,1,0
FL2048,PIA,LHR,ISB,Sunday,8,Cloudy,214.0,23.0,19.0,0,0
FL2049,PIA,LHR,ISB,Friday,21,Fog,169.0,35.0,9.0,0,1
FL2050,Qatar,JFK,IST,Monday,19,Rain,151.0,1.0,21.0,0,0
FL2051,Qatar,KHI,SIN,Friday,8,Clear,120.0,42.0,22.0,0,1
FL2052,FlyJinnah,BKK,DXB,Monday,8,Rain,93.0,42.0,34.0,2,0
FL2053,FlyJinnah,DOH,ISB,Saturday,10,Clear,133.0,20.0,14.0,0,1
FL2054,FlyJinnah,BKK,ISB,Monday,17,Clear,178.0,3.0,22.0,0,0
FL2055,SereneAir,LHE,DXB,Friday,20,Cloudy,214.0,50.0,4.0,0,1
FL2056,SereneAir,BKK,DXB,Monday,5,Rain,150.0,0.0,14.0,0,1
FL2057,PIA,DXB,SIN,Monday,8,Clear,184.0,6.0,14.0,0,0
FL2058,PIA,LHE,JFK,Saturday,13,Cloudy,191.0,7.0,23.0,0,0
FL2059,PIA,LHR,JFK,Friday,16,Cloudy,208.0,0.0,10.0,0,0
FL2060,FlyJinnah,SIN,DXB,Thursday,16,Clear,156.0,29.0,9.0,0,0
FL2061,SereneAir,BKK,DXB,Wednesday,17,Clear,191.0,13.0,34.0,0,0
FL2062,Qatar,DXB,DOH,Monday,17,Clear,190.0,34.0,19.0,0,0
FL2063,Emirates,ISB,DXB,Wednesday,5,Clear,209.0,0.0,10.0,0,0
FL2064,FlyJinnah,KHI,IST,Sunday,15,Cloudy,146.0,18.0,14.0,0,1
FL2065,Turkish,LHR,JFK,Tuesday,7,Clear,129.0,6.0,19.0,0,0
FL2066,SereneAir,BKK,DOH,Monday,8,Cloudy,138.0,40.0,12.0,0,1
FL2067,PIA,ISB,DXB,Saturday,19,Clear,206.0,39.0,26.0,0,1
FL2068,Emirates,LHR,DXB,Saturday,17,Clear,189.0,10.0,16.0,0,1
FL2069,PIA,BKK,KHI,Monday,16,Clear,127.0,11.0,22.0,0,0
FL2070,Turkish,LHR,BKK,Friday,16,Clear,129.0,17.0,17.0,0,0
FL2071,PIA,BKK,DXB,Thursday,6,Clear,221.0,0.0,7.0,0,0
FL2072,Emirates,DOH,LHR,Thursday,20,Rain,163.0,34.0,19.0,0,0
FL2073,Emirates,IST,LHE,Friday,20,Clear,144.0,30.0,18.0,0,0
FL2074,Qatar,SIN,BKK,Friday,8,Clear,165.0,107.0,13.0,0,1
FL2075,Qatar,BKK,JFK,Wednesday,10,Cloudy,145.0,3.0,15.0,0,0
FL2076,AirBlue,KHI,JFK,Thursday,5,Clear,161.0,14.0,18.0,0,1
FL2077,Qatar,ISB,DOH,Thursday,10,Clear,105.0,21.0,,0,1
FL2078,Turkish,DXB,LHR,Saturday,9,Clear,179.0,0.0,12.0,1,0
FL2079,SereneAir,SIN,DXB,Tuesday,8,Clear,107.0,6.0,,0,1
FL2080,AirBlue,BKK,IST,Sunday,19,Clear,147.0,13.0,25.0,0,0
FL2081,PIA,IST,BKK,Monday,10,Fog,183.0,0.0,16.0,0,1
FL2082,PIA,BKK,KHI,Saturday,18,Rain,179.0,54.0,18.0,0,1
FL2083,AirBlue,BKK,DXB,Saturday,7,,211.0,8.0,28.0,0,1
FL2084,AirBlue,BKK,DXB,Tuesday,18,Clear,181.0,36.0,33.0,0,1
FL2085,Turkish,DXB,SIN,Sunday,17,Fog,129.0,17.0,12.0,1,1
FL2086,AirBlue,JFK,LHE,Saturday,5,Clear,200.0,20.0,15.0,0,1
FL2087,FlyJinnah,ISB,LHE,Friday,6,Clear,155.0,0.0,17.0,0,1
FL2088,SereneAir,IST,BKK,Sunday,13,Cloudy,191.0,28.0,21.0,0,1
FL2089,Emirates,BKK,KHI,Sunday,5,Cloudy,151.0,19.0,,1,0
FL2090,Turkish,ISB,DOH,Sunday,11,Clear,139.0,93.0,13.0,0,1
FL2091,PIA,BKK,LHR,Monday,8,Rain,138.0,9.0,23.0,1,1
FL2092,Emirates,IST,BKK,Monday,11,Clear,192.0,9.0,12.0,0,0
FL2093,PIA,LHR,DOH,Tuesday,16,Clear,145.0,39.0,13.0,0,1
FL2094,SereneAir,DXB,BKK,Wednesday,12,Rain,103.0,0.0,16.0,0,0
FL2095,PIA,LHR,DOH,Saturday,17,Fog,129.0,49.0,22.0,0,1
FL2096,FlyJinnah,LHE,BKK,Thursday,11,Rain,148.0,34.0,28.0,0,1
FL2097,PIA,JFK,IST,Thursday,7,Clear,107.0,49.0,15.0,0,0
FL2098,AirBlue,DOH,LHE,Tuesday,9,Clear,161.0,49.0,21.0,0,1
FL2099,SereneAir,ISB,JFK,Sunday,7,Cloudy,232.0,0.0,25.0,0,1
FL2100,Qatar,BKK,DXB,Wednesday,17,Clear,207.0,34.0,17.0,0,0
FL2101,AirBlue,KHI,IST,Saturday,16,Clear,209.0,0.0,20.0,0,0
FL2102,Emirates,LHR,SIN,Friday,18,Clear,173.0,10.0,30.0,0,1
FL2103,Qatar,SIN,KHI,Friday,6,Clear,220.0,21.0,21.0,0,0
FL2104,Turkish,JFK,DXB,Saturday,9,Clear,135.0,18.0,12.0,0,0
FL2105,AirBlue,DXB,SIN,Sunday,16,Clear,158.0,25.0,16.0,0,0
FL2106,Qatar,ISB,JFK,Monday,21,Clear,132.0,31.0,7.0,0,0
FL2107,FlyJinnah,ISB,BKK,Tuesday,14,Storm,146.0,40.0,4.0,0,1
FL2108,AirBlue,JFK,BKK,Wednesday,16,Clear,175.0,0.0,23.0,0,0
FL2109,Turkish,DOH,DXB,Monday,16,Clear,170.0,7.0,9.0,0,1
FL2110,SereneAir,DOH,DXB,Tuesday,6,Rain,175.0,7.0,18.0,0,0
FL2111,FlyJinnah,BKK,LHR,Monday,6,Rain,163.0,0.0,12.0,0,1
FL2112,FlyJinnah,KHI,BKK,Friday,13,Rain,126.0,16.0,27.0,0,1
FL2113,FlyJinnah,JFK,DXB,Friday,7,Fog,155.0,11.0,21.0,0,1
FL2114,FlyJinnah,ISB,IST,Thursday,8,Clear,130.0,53.0,26.0,0,0
FL2115,PIA,LHR,ISB,Tuesday,10,Clear,229.0,13.0,38.0,0,1
FL2116,Turkish,LHE,KHI,Sunday,21,Rain,152.0,6.0,27.0,0,0
FL2117,Turkish,LHR,LHE,Thursday,8,Rain,144.0,55.0,28.0,1,0
FL2118,FlyJinnah,ISB,IST,Friday,9,Clear,177.0,26.0,17.0,0,0
FL2119,PIA,SIN,DOH,Sunday,18,Clear,181.0,107.0,25.0,0,1
FL2120,AirBlue,JFK,DOH,Saturday,20,Clear,142.0,0.0,25.0,0,0
FL2121,SereneAir,LHE,KHI,Friday,8,Cloudy,170.0,21.0,9.0,0,1
FL2122,FlyJinnah,SIN,LHR,Thursday,13,Cloudy,133.0,111.0,12.0,1,1
FL2123,PIA,SIN,BKK,Sunday,9,Clear,144.0,14.0,6.0,0,1
FL2124,PIA,KHI,LHE,Tuesday,16,Clear,164.0,13.0,14.0,0,0
FL2125,Qatar,BKK,ISB,Monday,5,Cloudy,181.0,11.0,18.0,0,0
FL2126,Emirates,BKK,KHI,Wednesday,21,Clear,80.0,6.0,8.0,0,0
FL2127,Qatar,JFK,KHI,Monday,18,Rain,125.0,18.0,28.0,0,1
FL2128,SereneAir,BKK,LHR,Monday,17,Rain,109.0,44.0,26.0,1,1
FL2129,PIA,LHR,SIN,Tuesday,16,Clear,185.0,0.0,9.0,0,0
FL2130,Qatar,JFK,KHI,Monday,20,Cloudy,145.0,0.0,4.0,0,0
FL2131,Turkish,DXB,DOH,Sunday,11,Clear,141.0,14.0,4.0,0,0
FL2132,FlyJinnah,DOH,JFK,Friday,11,Rain,142.0,23.0,14.0,0,0
FL2133,FlyJinnah,DOH,JFK,Saturday,5,Cloudy,163.0,45.0,5.0,0,0
FL2134,Qatar,JFK,IST,Tuesday,16,Clear,185.0,4.0,11.0,0,1
FL2135,AirBlue,SIN,DXB,Tuesday,17,Clear,144.0,20.0,27.0,0,0
FL2136,SereneAir,ISB,SIN,Tuesday,12,Clear,174.0,0.0,,0,1
FL2137,PIA,ISB,DXB,Thursday,9,Clear,112.0,8.0,16.0,0,0
FL2138,Turkish,JFK,LHR,Saturday,5,Clear,177.0,6.0,19.0,0,0
FL2139,Emirates,BKK,DOH,Sunday,18,Clear,185.0,19.0,33.0,0,1
FL2140,Qatar,DOH,SIN,Thursday,15,Clear,55.0,7.0,17.0,0,0
FL2141,SereneAir,LHR,BKK,Friday,8,Clear,243.0,0.0,29.0,0,0
FL2142,Turkish,SIN,LHR,Wednesday,11,Clear,111.0,17.0,4.0,0,0
FL2143,PIA,DXB,KHI,Tuesday,7,Clear,129.0,33.0,21.0,0,0
FL2144,FlyJinnah,SIN,LHR,Monday,9,Cloudy,166.0,11.0,15.0,0,0
FL2145,Turkish,JFK,DOH,Monday,13,Storm,101.0,8.0,12.0,0,1
FL2146,Turkish,IST,SIN,Tuesday,11,Rain,133.0,47.0,14.0,2,1
FL2147,Turkish,SIN,DXB,Sunday,16,Clear,193.0,12.0,6.0,0,0
FL2148,SereneAir,ISB,BKK,Friday,16,Fog,215.0,103.0,20.0,1,1
FL2149,Qatar,ISB,LHE,Saturday,9,Clear,173.0,11.0,24.0,0,1
FL2150,AirBlue,DXB,JFK,Sunday,21,Clear,268.0,70.0,12.0,0,1
FL2151,AirBlue,ISB,LHE,Tuesday,19,Cloudy,154.0,20.0,19.0,0,0
FL2152,PIA,JFK,BKK,Tuesday,18,Clear,,12.0,5.0,0,0
FL2153,FlyJinnah,DXB,BKK,Wednesday,11,Rain,101.0,0.0,4.0,0,0
FL2154,PIA,IST,KHI,Friday,7,Clear,136.0,0.0,14.0,0,0
FL2155,AirBlue,IST,JFK,Saturday,12,Clear,119.0,10.0,11.0,0,0
